datetime,latitude,longitude,sensorType,accuracy,altitude,speed,bearing,isTooQuick,isFirstNonNoiseSensorData,isNoise,isClassifiedStop,distance
2021-11-24 17:56:08.494Z,51.9543568091467,4.461110215634108,gps,11.0,-51.0,18.369999,177.5,true,false,false,,496.0
2021-11-24 17:56:09.150Z,51.9589724,4.4587905,network,1000.0,0.0,0.0,0.0,true,false,true,,149.0
2021-11-24 17:56:09.398Z,51.95418150164187,4.461120944470167,gps,10.5,-51.0,18.72,177.9,true,false,false,,515.0
2021-11-24 17:56:10.690Z,51.95400321856141,4.461135612800717,gps,9.5,-51.0,18.55,177.6,true,false,false,,535.0
2021-11-24 17:56:11.693Z,51.953815086744726,4.461157824844122,gps,9.5,-52.0,18.14,175.4,true,false,false,,556.0
2021-11-24 17:56:12.646Z,51.95363667793572,4.461180875077844,gps,10.0,-51.0,17.55,174.1,true,false,false,,576.0
2021-11-24 17:56:13.454Z,51.95345990359783,4.461196465417743,gps,9.5,-51.0,17.99,173.8,true,false,false,,595.0
2021-11-24 17:56:14.456Z,51.95328597910702,4.46121976710856,gps,11.0,-51.0,17.55,172.8,true,false,false,,615.0
2021-11-24 17:56:15.657Z,51.95311825722456,4.461242984980345,gps,11.5,-51.0,17.49,172.4,true,false,false,,634.0
2021-11-24 17:56:16.664Z,51.95294957142323,4.4612751714885235,gps,10.0,-51.0,17.22,173.5,true,false,false,,652.0
2021-11-24 17:56:17.497Z,51.952787255868316,4.461303921416402,gps,10.5,-51.0,17.06,172.2,true,false,false,,671.0
2021-11-24 17:56:18.461Z,51.95262594614178,4.461324540898204,gps,10.0,-51.0,17.14,172.7,true,false,false,,688.0
2021-11-24 17:56:19.450Z,51.95246710907668,4.46134583093226,gps,10.5,-51.0,16.81,170.7,true,false,false,,706.0
2021-11-24 17:56:20.632Z,51.95230265613645,4.461414646357298,gps,10.5,-51.0,18.07,165.3,true,false,false,,725.0
2021-11-24 17:56:21.659Z,51.952143483795226,4.461467955261469,gps,10.5,-52.0,17.96,164.4,true,false,false,,743.0
2021-11-24 17:56:22.643Z,51.95198896341026,4.461545487865806,gps,11.0,-52.0,16.99,163.2,true,false,false,,760.0
2021-11-24 17:56:23.461Z,51.95182756986469,4.461618326604366,gps,10.5,-52.0,16.859999,163.3,true,false,false,,778.0
2021-11-24 17:56:24.456Z,51.951664625667036,4.4616948533803225,gps,10.0,-52.0,16.98,163.0,true,false,false,,797.0
2021-11-24 17:56:25.467Z,51.95152158848941,4.461773559451103,gps,9.5,-52.0,15.82,161.2,true,false,false,,813.0
2021-11-24 17:56:26.484Z,51.95138634648174,4.46185352280736,gps,8.5,-52.0,15.54,161.4,true,false,false,,828.0
2021-11-24 17:56:27.399Z,51.951252236030996,4.461937174201012,gps,9.0,-52.0,15.509999,160.2,true,false,false,,844.0
2021-11-24 17:56:28.479Z,51.95112726185471,4.462004732340574,gps,10.0,-52.0,15.21,159.4,true,false,false,,858.0
2021-11-24 17:56:29.304Z,51.9475918,4.4618355,network,600.0,0.0,0.0,0.0,true,false,true,,1250.0
2021-11-24 17:56:29.429Z,51.95098066236824,4.462072039023042,gps,8.5,-52.0,14.98,159.1,true,false,false,,874.0
2021-11-24 17:56:30.695Z,51.950856861658394,4.462160971015692,gps,9.5,-52.0,14.79,158.5,true,false,false,,889.0
2021-11-24 17:56:31.466Z,51.95073658134788,4.462238000705838,gps,9.0,-51.0,14.33,158.9,true,false,false,,903.0
2021-11-24 17:56:32.649Z,51.950614247471094,4.462324334308505,gps,9.0,-52.0,14.11,159.1,true,false,false,,917.0
2021-11-24 17:56:33.452Z,51.950495350174606,4.462394993752241,gps,9.0,-52.0,13.549999,159.4,true,false,false,,930.0
2021-11-24 17:56:34.479Z,51.950381523929536,4.462467497214675,gps,8.5,-52.0,13.83,159.3,true,false,false,,944.0
2021-11-24 17:56:35.690Z,51.95026929024607,4.462540000677109,gps,8.5,-52.0,13.059999,159.2,true,false,false,,957.0
2021-11-24 17:56:36.698Z,51.9501684140414,4.462612336501479,gps,8.5,-52.0,12.32,158.3,true,false,false,,968.0
2021-11-24 17:56:37.561Z,51.95006703492254,4.4626799784600735,gps,8.5,-52.0,11.469999,159.9,true,false,false,,980.0
2021-11-24 17:56:38.385Z,51.94996963720769,4.462734963744879,gps,8.0,-51.0,10.96,160.0,true,false,false,,991.0
2021-11-24 17:56:39.417Z,51.949876262806356,4.462795061990619,gps,8.0,-52.0,10.38,160.1,true,false,false,,1002.0
2021-11-24 17:56:40.635Z,51.949790976941586,4.46284837089479,gps,8.0,-51.0,9.82,159.7,true,false,false,,1012.0
2021-11-24 17:56:41.691Z,51.94970514625311,4.462892543524504,gps,8.0,-51.0,9.59,159.5,true,false,false,,1022.0
2021-11-24 17:56:42.674Z,51.94962518289685,4.462945684790611,gps,8.0,-51.0,9.09,159.8,true,false,false,,1031.0
2021-11-24 17:56:43.514Z,51.94954723119736,4.463001927360892,gps,8.0,-51.0,9.13,158.7,true,false,false,,1040.0
2021-11-24 17:56:44.492Z,51.94946563336998,4.463049620389938,gps,8.0,-51.0,8.67,158.4,true,false,false,,1050.0
2021-11-24 17:56:45.484Z,51.949384873732924,4.463085578754544,gps,8.0,-51.0,7.97,159.3,true,false,false,,1059.0
2021-11-24 17:56:46.517Z,51.949312118813396,4.463116340339184,gps,8.0,-52.0,7.22,158.4,true,false,false,,1067.0
2021-11-24 17:56:47.462Z,51.94925139192492,4.463145425543189,gps,7.5,-52.0,6.58,160.1,true,false,false,,1074.0
2021-11-24 17:56:48.499Z,51.94919904693961,4.46316646412015,gps,8.0,-52.0,6.0099998,161.2,true,false,false,,1080.0
2021-11-24 17:56:49.474Z,51.94915173109621,4.463183311745524,gps,7.5,-52.0,5.3399997,162.0,true,false,false,,1085.0
2021-11-24 17:56:49.508Z,51.9492224,4.4653072,network,77.6,45.10000228881836,0.0,0.0,true,false,true,,1108.0
2021-11-24 17:56:50.641Z,51.94911208469421,4.463201332837343,gps,8.0,-53.0,4.72,162.5,true,false,false,,1090.0
2021-11-24 17:56:51.629Z,51.94907252211124,4.463220024481416,gps,8.0,-53.0,4.13,161.6,true,false,false,,1095.0
2021-11-24 17:56:52.619Z,51.94903396535665,4.463235028088093,gps,8.0,-53.0,3.8899999,162.8,true,false,false,,1099.0
2021-11-24 17:56:53.487Z,51.94899892900139,4.463256150484085,gps,8.0,-54.0,3.47,161.6,true,false,false,,1103.0
2021-11-24 17:56:54.486Z,51.948963766917586,4.463268890976906,gps,8.0,-54.0,2.81,158.8,true,false,false,,1107.0
2021-11-24 17:56:55.623Z,51.9489413453266,4.4632849004119635,gps,7.5,-55.0,2.32,160.7,true,false,false,,1110.0
2021-11-24 17:56:56.638Z,51.9488958735019,4.463292360305786,gps,7.0,-55.0,2.11,161.6,true,false,false,,1115.0
2021-11-24 17:56:57.665Z,51.94887982215732,4.4633108004927635,gps,7.5,-55.0,2.03,159.8,true,false,false,,1117.0
2021-11-24 17:56:58.446Z,51.94886226207018,4.463322116062045,gps,7.5,-56.0,1.4399999,158.4,true,false,false,,1119.0
2021-11-24 17:56:59.509Z,51.94882341194898,4.463323624804616,gps,7.5,-56.0,0.90999997,160.8,true,false,false,,1123.0
2021-11-24 17:57:00.758Z,51.94882508832961,4.463323624804616,gps,7.5,-56.0,0.08,161.0,true,false,false,,1123.0
2021-11-24 17:57:01.655Z,51.94882680661976,4.463324630632997,gps,7.5,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:02.466Z,51.94882621988654,4.463324630632997,gps,6.5,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:03.476Z,51.94882621988654,4.463324630632997,gps,7.0,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:04.476Z,51.94882621988654,4.463324630632997,gps,7.0,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:05.682Z,51.94882621988654,4.463324630632997,gps,7.0,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:06.494Z,51.94882621988654,4.463324630632997,gps,7.5,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:07.495Z,51.94882621988654,4.463324630632997,gps,8.0,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:08.488Z,51.94882621988654,4.463324630632997,gps,7.5,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:09.452Z,51.94882621988654,4.463324630632997,gps,7.5,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:09.543Z,51.9493008,4.4650852,network,98.4,46.20000076293945,0.0,0.0,true,false,true,,1096.0
2021-11-24 17:57:10.497Z,51.94882621988654,4.463324630632997,gps,8.5,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:11.523Z,51.94882621988654,4.463324630632997,gps,8.5,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:12.542Z,51.94882621988654,4.463324630632997,gps,9.0,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:13.474Z,51.94882621988654,4.463324630632997,gps,9.0,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:14.493Z,51.94882621988654,4.463324630632997,gps,9.5,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:15.691Z,51.94882621988654,4.463324630632997,gps,10.0,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:16.699Z,51.94882621988654,4.463324630632997,gps,9.5,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:17.657Z,51.94882621988654,4.463324630632997,gps,9.0,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:18.502Z,51.94882621988654,4.463324630632997,gps,9.5,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:19.512Z,51.94882621988654,4.463324630632997,gps,10.0,-56.0,0.0,0.0,true,false,false,,1123.0
2021-11-24 17:57:20.678Z,51.94880589377135,4.463326307013631,gps,9.5,-55.0,0.62,167.6,true,false,false,,1125.0
2021-11-24 17:57:21.667Z,51.94879156071693,4.463332761079073,gps,9.0,-55.0,1.11,164.8,true,false,false,,1127.0
2021-11-24 17:57:22.659Z,51.94876482244581,4.4633532129228115,gps,9.0,-55.0,1.63,157.3,true,false,false,,1130.0
2021-11-24 17:57:23.488Z,51.94873808417469,4.46336536668241,gps,9.0,-55.0,1.8299999,154.3,true,false,false,,1133.0
2021-11-24 17:57:24.537Z,51.94870803505182,4.463391853496432,gps,8.5,-55.0,1.92,153.5,true,false,false,,1136.0
2021-11-24 17:57:25.518Z,51.9486728310585,4.463425548747182,gps,8.5,-55.0,3.1799998,152.8,true,false,false,,1141.0
2021-11-24 17:57:26.501Z,51.94860129151493,4.463472403585911,gps,8.5,-56.0,7.47,159.6,true,false,false,,1149.0
2021-11-24 17:57:27.489Z,51.94852212443948,4.463516911491752,gps,8.5,-56.0,8.16,159.5,true,false,false,,1158.0
2021-11-24 17:57:28.496Z,51.94830981083214,4.463583044707775,gps,8.5,-56.0,10.2699995,160.2,true,false,false,,1182.0
2021-11-24 17:57:29.506Z,51.94821714889258,4.463633252307773,gps,7.5,-57.0,11.13,158.4,true,false,false,,1193.0
2021-11-24 17:57:29.546Z,51.9419236,4.4680195,network,21.6,43.400001525878906,0.0,0.0,true,false,true,,1941.0
2021-11-24 17:57:30.421Z,51.94812176283449,4.463693015277386,gps,8.5,-57.0,12.29,158.2,true,false,false,,1204.0
2021-11-24 17:57:31.521Z,51.94801338482648,4.4637625850737095,gps,8.0,-57.0,13.299999,157.9,true,false,false,,1217.0
2021-11-24 17:57:32.562Z,51.947897798381746,4.463835172355175,gps,7.5,-58.0,14.23,158.4,true,false,false,,1230.0
2021-11-24 17:57:33.442Z,51.9477811222896,4.4638927560299635,gps,7.5,-58.0,14.87,158.1,true,false,false,,1244.0
2021-11-24 17:57:34.542Z,51.94764768239111,4.4639540277421474,gps,8.5,-59.0,15.61,158.6,true,false,false,,1259.0
2021-11-24 17:57:35.680Z,51.947516673244536,4.4640229269862175,gps,8.0,-60.0,16.19,159.0,true,false,false,,1274.0
2021-11-24 17:57:36.683Z,51.947315046563745,4.46408755145967,gps,7.5,-61.0,16.859999,159.7,true,false,false,,1297.0
2021-11-24 17:57:37.523Z,51.94715595804155,4.464158965274692,gps,7.5,-62.0,16.18,159.3,true,false,false,,1315.0
2021-11-24 17:57:38.505Z,51.947029433213174,4.464235408231616,gps,7.5,-62.0,15.53,159.2,true,false,false,,1330.0
2021-11-24 17:57:39.487Z,51.946896831505,4.4643038883805275,gps,7.5,-63.0,15.849999,160.8,true,false,false,,1345.0
2021-11-24 17:57:40.498Z,51.946753626689315,4.46437731385231,gps,7.5,-63.0,16.51,160.6,true,false,false,,1362.0
2021-11-24 17:57:41.697Z,51.94661100860685,4.464450906962156,gps,8.0,-63.0,16.47,160.1,true,false,false,,1378.0
2021-11-24 17:57:42.677Z,51.946432809345424,4.46451460942626,gps,8.0,-64.0,16.81,160.7,true,false,false,,1399.0
2021-11-24 17:57:43.498Z,51.9462543586269,4.4645780604332685,gps,8.0,-64.0,16.82,161.1,true,false,false,,1419.0
2021-11-24 17:57:44.504Z,51.94607821293175,4.464646289125085,gps,8.0,-64.0,16.55,162.3,true,false,false,,1439.0
2021-11-24 17:57:45.464Z,51.94591321516782,4.464693060144782,gps,8.0,-64.0,16.35,164.5,true,false,false,,1458.0
2021-11-24 17:57:46.401Z,51.945762005634606,4.464742681011558,gps,7.5,-64.0,16.63,165.2,true,false,false,,1475.0
2021-11-24 17:57:47.388Z,51.94561695680022,4.464787524193525,gps,7.0,-64.0,16.52,167.3,true,false,false,,1491.0
2021-11-24 17:57:48.404Z,51.94546088576317,4.464819626882672,gps,7.5,-64.0,16.48,168.9,true,false,false,,1509.0
2021-11-24 17:57:49.498Z,51.94531055632979,4.464853322133422,gps,7.5,-64.0,16.27,168.9,true,false,false,,1526.0
2021-11-24 17:57:49.615Z,51.9455605,4.4659095,network,60.0,43.60000228881836,0.0,0.0,true,false,true,,1513.0
2021-11-24 17:57:50.441Z,51.945161232724786,4.4648858439177275,gps,7.5,-64.0,16.33,168.6,true,false,false,,1543.0
2021-11-24 17:57:51.753Z,51.94501773454249,4.464930519461632,gps,7.0,-64.0,16.02,169.5,true,false,false,,1559.0
2021-11-24 17:57:52.479Z,51.94488379172981,4.464978631585836,gps,7.0,-64.0,16.31,170.4,true,false,false,,1574.0
2021-11-24 17:57:53.478Z,51.94473526440561,4.465021211653948,gps,7.0,-65.0,16.73,170.5,true,false,false,,1591.0
2021-11-24 17:57:54.460Z,51.94458770100027,4.46506479755044,gps,7.0,-65.0,16.76,171.1,true,false,false,,1607.0
2021-11-24 17:57:55.689Z,51.94443921558559,4.46509706787765,gps,7.5,-65.0,16.35,173.9,true,false,false,,1624.0
2021-11-24 17:57:56.680Z,51.94428976625204,4.465131098404527,gps,7.0,-66.0,15.849999,174.9,true,false,false,,1641.0
2021-11-24 17:57:57.520Z,51.944141490384936,4.465152639895678,gps,6.5,-66.0,15.71,176.9,true,false,false,,1657.0
2021-11-24 17:57:58.505Z,51.94399958476424,4.465169236063957,gps,8.0,-67.0,15.509999,178.0,true,false,false,,1673.0
2021-11-24 17:57:59.515Z,51.94386107381433,4.4651732593774796,gps,7.5,-67.0,15.78,179.8,true,false,false,,1688.0
2021-11-24 17:58:00.497Z,51.94372838828713,4.4651617761701345,gps,8.0,-67.0,15.549999,182.6,true,false,false,,1703.0
2021-11-24 17:58:01.690Z,51.94359218236059,4.465149957686663,gps,7.0,-67.0,15.54,182.6,true,false,false,,1718.0
2021-11-24 17:58:02.708Z,51.94345446769148,4.465133780613542,gps,7.0,-67.0,15.53,183.5,true,false,false,,1733.0
2021-11-24 17:58:03.506Z,51.94331738166511,4.4651123229414225,gps,7.5,-67.0,15.49,185.9,true,false,false,,1747.0
2021-11-24 17:58:04.497Z,51.94318159483373,4.465082231909037,gps,7.5,-66.0,15.509999,188.0,true,false,false,,1762.0
2021-11-24 17:58:05.711Z,51.943043670617044,4.465049542486668,gps,7.5,-67.0,15.839999,189.8,true,false,false,,1777.0
2021-11-24 17:58:06.494Z,51.94290331564844,4.465012578293681,gps,7.0,-68.0,16.09,189.7,true,false,false,,1792.0
2021-11-24 17:58:07.475Z,51.942753489129245,4.464968321844935,gps,8.0,-68.0,17.18,191.0,true,false,false,,1808.0
2021-11-24 17:58:08.438Z,51.94259645417333,4.464916354045272,gps,10.0,-68.0,18.41,191.9,true,false,false,,1824.0
2021-11-24 17:58:09.455Z,51.9475918,4.4618355,network,600.0,0.0,0.0,0.0,true,false,true,,1250.0
2021-11-24 17:58:29.433Z,51.9457923,4.4656072,network,899.999,0.0,0.0,0.0,true,false,true,,1483.0
2021-11-24 17:58:49.581Z,51.9457923,4.4656072,network,899.999,0.0,0.0,0.0,true,false,true,,1483.0
2021-11-24 17:59:09.480Z,51.9457923,4.4656072,network,899.999,0.0,0.0,0.0,false,false,true,,1483.0
2021-11-24 17:59:29.744Z,51.9428288,4.4651304,network,800.0,0.0,0.0,0.0,false,false,true,,1801.0
2021-11-24 17:59:49.587Z,51.9428288,4.4651304,network,800.0,0.0,0.0,0.0,false,false,true,,1801.0
2021-11-24 18:00:09.622Z,51.9428288,4.4651304,network,800.0,0.0,0.0,0.0,false,false,true,,1801.0
2021-11-24 18:00:29.664Z,51.9428288,4.4651304,network,800.0,0.0,0.0,0.0,false,false,true,,1801.0
2021-11-24 18:00:49.677Z,51.9428288,4.4651304,network,800.0,0.0,0.0,0.0,false,false,true,,1801.0
2021-11-24 18:01:09.823Z,51.9428288,4.4651304,network,800.0,0.0,0.0,0.0,false,false,true,,1801.0
2021-11-24 18:01:29.696Z,51.9428288,4.4651304,network,800.0,0.0,0.0,0.0,false,false,true,,1801.0
2021-11-24 18:01:50.166Z,51.9239204,4.469134,network,20.0,36.80000305175781,0.0,0.0,false,false,true,,3923.0
2021-11-24 18:02:02.941Z,51.9239204,4.4691339,network,20.1,36.80000305175781,0.0,0.0,false,false,true,,3923.0
2021-11-24 18:02:23.166Z,51.9239277,4.4693189,network,24.9,36.80000305175781,0.0,0.0,false,false,true,,3924.0
2021-11-24 18:02:42.948Z,51.937216,4.4646335,network,1500.0,0.0,0.0,0.0,false,false,true,,2416.0
2021-11-24 18:03:02.915Z,51.9375146,4.4654936,network,1399.999,0.0,0.0,0.0,false,false,true,,2390.0
2021-11-24 18:03:22.959Z,51.9375146,4.4654936,network,1399.999,0.0,0.0,0.0,false,false,true,,2390.0
2021-11-24 18:03:42.965Z,51.9375146,4.4654936,network,1399.999,0.0,0.0,0.0,false,false,true,,2390.0
2021-11-24 18:04:03.036Z,51.9375146,4.4654936,network,1399.999,0.0,0.0,0.0,false,false,true,,2390.0
2021-11-24 18:04:23.042Z,51.9375146,4.4654936,network,1399.999,0.0,0.0,0.0,false,false,true,,2390.0
2021-11-24 18:04:43.366Z,51.9192933,4.4802129,network,32.099,36.10000228881836,0.0,0.0,false,false,true,,4592.0
2021-11-24 18:05:03.189Z,51.9191091,4.480293,network,20.0,37.0,0.0,0.0,false,false,true,,4613.0
2021-11-24 18:05:23.512Z,51.9191093,4.4802861,network,24.9,37.0,0.0,0.0,false,false,true,,4613.0
2021-11-24 18:05:43.439Z,51.918426,4.4806457,network,16.0,37.0,0.0,0.0,false,false,true,,4693.0
2021-11-24 18:06:03.237Z,51.9181035,4.480641,network,20.1,36.900001525878906,0.0,0.0,false,false,true,,4727.0
2021-11-24 18:06:23.271Z,51.9181108,4.480649,network,28.1,36.900001525878906,0.0,0.0,false,false,true,,4727.0
2021-11-24 18:06:43.441Z,51.9180186,4.4808035,network,24.9,40.80000305175781,0.0,0.0,false,false,true,,4740.0
2021-11-24 18:07:03.374Z,51.9180327,4.4808117,network,14.338,40.80000305175781,0.0,0.0,false,false,true,,4738.0
2021-11-24 18:07:23.400Z,51.9180219,4.4807982,network,19.605,40.80000305175781,0.0,0.0,false,false,true,,4739.0
2021-11-24 18:07:43.560Z,51.9180218,4.4808076,network,22.5,40.80000305175781,0.0,0.0,false,false,true,,4739.0
2021-11-24 18:08:03.632Z,51.9180213,4.4808076,network,21.6,40.80000305175781,0.0,0.0,false,false,true,,4739.0
2021-11-24 18:08:23.804Z,51.9180626,4.4808101,network,14.837,40.80000305175781,0.0,0.0,false,false,true,,4735.0
2021-11-24 18:08:43.585Z,51.9180587,4.4807974,network,17.404,40.80000305175781,0.0,0.0,false,false,true,,4735.0
2021-11-24 18:09:03.930Z,51.9180187,4.4808082,network,20.0,40.80000305175781,0.0,0.0,false,false,true,,4740.0
2021-11-24 18:09:24.019Z,51.9180969,4.4808237,network,28.1,41.0,0.0,0.0,false,false,true,,4732.0
2021-11-24 18:09:43.639Z,51.9186423,4.4827487,network,1799.999,0.0,0.0,0.0,false,false,true,,4714.0
2021-11-24 18:10:03.697Z,51.9186423,4.4827487,network,1799.999,0.0,0.0,0.0,false,false,true,,4714.0
2021-11-24 18:10:23.741Z,51.9186423,4.4827487,network,1799.999,0.0,0.0,0.0,false,false,true,,4714.0
2021-11-24 18:10:43.722Z,51.9191013,4.5140852,network,1600.0,0.0,0.0,0.0,false,false,true,,5734.0
2021-11-24 18:11:03.986Z,51.9191013,4.5140852,network,1600.0,0.0,0.0,0.0,false,false,true,,5734.0
2021-11-24 18:11:23.790Z,51.9191013,4.5140852,network,1600.0,0.0,0.0,0.0,false,false,true,,5734.0
2021-11-24 18:11:43.726Z,51.9222154,4.545063,network,1100.0,0.0,0.0,0.0,false,false,true,,7074.0
2021-11-24 18:12:03.949Z,51.9214517,4.513249,network,1500.0,0.0,0.0,0.0,false,false,true,,5497.0
2021-11-24 18:12:23.905Z,51.9214517,4.513249,network,1500.0,0.0,0.0,0.0,false,false,true,,5497.0
2021-11-24 18:12:43.941Z,51.9222154,4.545063,network,1100.0,0.0,0.0,0.0,false,false,true,,7074.0
2021-11-24 18:13:04.025Z,51.9212541,4.5270276,network,1299.999,0.0,0.0,0.0,false,false,true,,6173.0
2021-11-24 18:13:24.690Z,51.9212541,4.5270276,network,1299.999,0.0,0.0,0.0,false,false,true,,6173.0
2021-11-24 18:13:44.142Z,51.9212541,4.5270276,network,1299.999,0.0,0.0,0.0,false,false,true,,6173.0
2021-11-24 18:14:04.321Z,51.9212541,4.5270276,network,1299.999,0.0,0.0,0.0,false,false,true,,6173.0
2021-11-24 18:14:24.270Z,51.9212541,4.5270276,network,1299.999,0.0,0.0,0.0,false,false,true,,6173.0
2021-11-24 18:14:44.180Z,51.9210367,4.5326799,network,899.999,0.0,0.0,0.0,false,false,true,,6481.0
2021-11-24 18:15:04.415Z,51.9231872,4.5456286,network,1200.0,0.0,0.0,0.0,false,false,true,,7044.0
2021-11-24 18:15:24.191Z,51.9231872,4.5456286,network,1200.0,0.0,0.0,0.0,false,false,true,,7044.0
2021-11-24 18:15:44.205Z,51.9231872,4.5456286,network,1200.0,0.0,0.0,0.0,false,false,true,,7044.0
2021-11-24 18:16:04.386Z,51.9231872,4.5456286,network,1200.0,0.0,0.0,0.0,false,false,true,,7044.0
2021-11-24 18:16:24.478Z,51.9223089,4.54264,network,1100.0,0.0,0.0,0.0,false,false,true,,6932.0
2021-11-24 18:16:45.018Z,51.9215599,4.5333622,network,52.4,43.400001525878906,0.0,0.0,false,false,true,,6479.0
2021-11-24 18:17:04.443Z,51.9214799,4.5335532,network,52.4,43.30000305175781,0.0,0.0,false,false,true,,6495.0
2021-11-24 18:17:24.419Z,51.9248931,4.5357478,network,699.999,0.0,0.0,0.0,false,false,true,,6380.0
2021-11-24 18:17:44.735Z,51.9213838,4.5408631,network,500.0,0.0,0.0,0.0,false,false,true,,6895.0
2021-11-24 18:18:04.711Z,51.9215348,4.5338105,network,72.9,42.5,0.0,0.0,false,false,true,,6504.0
2021-11-24 18:18:25.009Z,51.9209377,4.5527476,network,104.1,43.30000305175781,0.0,0.0,false,false,true,,7590.0
2021-11-24 18:18:38.521Z,51.920118452981114,4.554220335558057,gps,22.5,-109.0,13.48,68.6,false,false,false,false,7725.0
2021-11-24 18:18:40.398Z,51.92024962976575,4.554651416838169,gps,17.0,-103.0,12.099999,63.7,true,false,false,,33.0
2021-11-24 18:18:41.410Z,51.92036031279713,4.554866999387741,gps,25.0,-100.0,12.04,61.1,true,false,false,,52.0
2021-11-24 18:18:42.428Z,51.9204448023811,4.554969510063529,gps,23.0,-102.0,11.2699995,61.0,true,false,false,,63.0
2021-11-24 18:18:43.414Z,51.92051902413368,4.555072104558349,gps,19.5,-99.0,10.13,62.3,true,false,false,,74.0
2021-11-24 18:18:44.439Z,51.920621492899954,4.555243095383048,gps,15.5,-100.0,10.139999,59.0,true,false,false,,90.0
2021-11-24 18:18:45.097Z,51.9206228,4.5565772,network,40.372,65.30000305175781,0.0,0.0,true,false,true,,172.0
2021-11-24 18:18:45.447Z,51.92069730721414,4.555370081216097,gps,15.5,-98.0,9.2,57.2,true,false,false,,102.0
2021-11-24 18:18:46.427Z,51.92077844403684,4.55550511367619,gps,14.0,-96.0,7.71,56.8,true,false,false,,115.0
2021-11-24 18:18:47.440Z,51.92085082177073,4.55562187358737,gps,13.5,-94.0,6.79,56.3,true,false,false,,126.0
2021-11-24 18:18:48.422Z,51.920896167866886,4.555702926591039,gps,12.5,-93.0,5.77,58.1,true,false,false,,134.0
2021-11-24 18:18:49.565Z,51.920925504527986,4.555763527750969,gps,12.0,-94.0,4.15,59.1,true,false,false,,139.0
2021-11-24 18:18:50.547Z,51.92094528581947,4.555810047313571,gps,12.5,-95.0,3.6899998,61.8,true,false,false,,143.0
2021-11-24 18:18:51.597Z,51.92095702048391,4.555862685665488,gps,12.0,-94.0,3.58,62.4,true,false,false,,147.0
2021-11-24 18:18:52.433Z,51.92096816841513,4.555912306532264,gps,12.0,-93.0,2.87,64.1,true,false,false,,150.0
2021-11-24 18:18:53.419Z,51.92097868770361,4.555955473333597,gps,13.0,-94.0,2.79,64.5,true,false,false,,153.0
2021-11-24 18:18:54.435Z,51.92099264357239,4.555992018431425,gps,12.5,-95.0,2.74,60.6,true,false,false,,156.0
2021-11-24 18:18:55.436Z,51.92100479733199,4.556022109463811,gps,12.5,-95.0,2.45,55.6,true,false,false,,158.0
2021-11-24 18:18:56.554Z,51.92102793138474,4.556051781401038,gps,12.5,-95.0,2.62,46.8,true,false,false,,162.0
2021-11-24 18:18:57.423Z,51.921045701019466,4.556062929332256,gps,12.5,-96.0,1.16,38.8,true,false,false,,163.0
2021-11-24 18:18:58.435Z,51.921046120114625,4.556064605712891,gps,11.0,-97.0,0.59999996,37.1,true,false,false,,164.0
2021-11-24 18:18:59.537Z,51.921040965244174,4.556068377569318,gps,11.0,-97.0,0.44,37.6,true,false,false,,163.0
2021-11-24 18:19:00.442Z,51.92104163579643,4.556070892140269,gps,10.0,-97.0,0.44,44.2,true,false,false,,164.0
2021-11-24 18:19:01.471Z,51.92103291861713,4.556072233244777,gps,11.0,-98.0,1.3199999,167.9,true,false,false,,163.0
2021-11-24 18:19:02.469Z,51.92102529108524,4.55606603063643,gps,10.5,-98.0,0.29999998,191.3,true,false,false,,162.0
2021-11-24 18:19:03.499Z,51.92102378234267,4.556073909625411,gps,10.0,-96.0,0.48,212.2,true,false,false,,163.0
2021-11-24 18:19:04.487Z,51.9210225250572,4.556100899353623,gps,10.0,-98.0,0.94,154.5,true,false,false,,164.0
2021-11-24 18:19:05.200Z,51.9212159,4.5573679,network,19.767,48.0,0.0,0.0,true,false,true,,249.0
2021-11-24 18:19:05.499Z,51.921037612482905,4.556127721443772,gps,9.5,-98.0,1.4,118.1,true,false,false,,166.0
2021-11-24 18:19:06.664Z,51.92105387337506,4.55615253187716,gps,10.5,-97.0,1.3,72.7,true,false,false,,169.0
